seriesCandidate,code,canonicalCode,displayCode,sourceMeaningEn,normalizedMeaningDraftRu,categoryCandidate,sourceManualId,sourceManualTitle,sourceDocument,sourcePath,sourceSection,sourcePage,sourceContext,confidence,alreadyInAnyGreeRuntime,existingRuntimePath,overlapSeries,actionRecommendation,reason
GMV X,H5,H5,H5,Over-current protection of inverter fan,????????? ??????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor H5 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h5.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,H6,H6,H6,Drive IPM module protection of fan,????????? ??????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor H6 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h6.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,H7,H7,H7,Malfunction of drive temperature sensor of fan,????????? ??????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor H7 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h7.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,H8,H8,H8,Drive IPM high temperature protection of fan,????????? ??????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor H8 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h8.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,H9,H9,H9,Desynchronizing protection of inverter fan,????????? ??????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor H9 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/h9.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,HA,HA,HA,Malfunction of drive storage chip of inverter outdoor fan,????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor HA / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/ha.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,HC,HC,HC,Malfunction of current detection circuit of fan drive,????????? ??????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor HC / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/hc.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,HE,HE,HE,Phase-lacking of inverter fan,????????? ??????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor HE / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/he.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,HF,HF,HF,Malfunction of charging loop of fan drive,????????? ??????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor HF / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/hf.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,HH,HH,HH,High-voltage protection of fan?s drive DC bus bar,????????? ??????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor HH / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/hh.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,HJ,HJ,HJ,Failure startup of inverter fan,????????? ??????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor HJ / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/hj.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,HL,HL,HL,Low voltage protection of bus bar of fan drive,????????? ??????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor HL / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/hl.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,HP,HP,HP,AC current protection of inverter fan,????????? ??????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor HP / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/hp.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,HU,HU,HU,AC input voltage of drive of inverter fan,????????? ??????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor HU / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/hu.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,J0,J0,J0,Protection for other modules,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor J0 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/j0.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j0.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,J1,J1,J1,Over-current protection of compressor 1,????????? ?????????????? ???????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor J1 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/j1.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j1.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,J2,J2,J2,Over-current protection of compressor 2,????????? ?????????????? ???????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor J2 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j2.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,J3,J3,J3,Over-current protection of compressor 3,????????? ?????????????? ???????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor J3 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j3.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,J4,J4,J4,Over-current protection of compressor 4,????????? ?????????????? ???????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor J4 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j4.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,J5,J5,J5,Over-current protection of compressor 5,????????? ?????????????? ???????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor J5 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j5.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,J6,J6,J6,Over-current protection of compressor 6,????????? ?????????????? ???????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor J6 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j6.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,J7,J7,J7,Gas-mixing protection of 4-way valve,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor J7 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/j7.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j7.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,J8,J8,J8,High pressure ratio protection of system,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor J8 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/j8.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j8.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,J9,J9,J9,Low pressure ratio protection of system,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor J9 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/j9.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/j9.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,JA,JA,JA,Protection because of abnormal pressure,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor JA / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/ja.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,JC,JC,JC,Water flow switch protection,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor JC / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/jc.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,JE,JE,JE,Oil-return pipe is blocked,????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor JE / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/je.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,JF,JF,JF,Oil-return pipe is leaking,????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor JF / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/jf.json,GMV6,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,JL,JL,JL,Protection because high pressure is too low,???????? ????????? ????????? ?????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor JL / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/jl.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/jl.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,P0,P0,P0,Malfunction of driving board of compressor,????????? ?????????????? ???????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor P0 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/p0.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/p0.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,P1,P1,P1,Driving board of compressor operates abnormally,????????? ?????????????? ???????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor P1 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/p1.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/p1.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,P2,P2,P2,Voltage protection of driving board power of compressor,????????? ?????????????? ???????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor P2 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/p2.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/p2.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,P3,P3,P3,Reset protection of driving module of compressor,????????? ?????????????? ???????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor P3 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/p3.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/p3.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,P4,P4,P4,Drive PFC protection of compressor,????????? ?????????????? ???????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor P4 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/p4.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/p4.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,P5,P5,P5,Over-current protection of inverter compressor,????????? ?????????????? ???????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor P5 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/p5.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/p5.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,P6,P6,P6,Drive IPM module protection of compressor,????????? ?????????????? ???????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor P6 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/p6.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/p6.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,P7,P7,P7,Malfunction of drive temperature sensor of compressor,????????? ?????????????? ???????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor P7 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/p7.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/p7.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,P8,P8,P8,Drive IPM high temperature protection of compressor,????????? ?????????????? ???????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor P8 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/p8.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/p8.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
GMV X,P9,P9,P9,Desynchronizing protection of inverter compressor,????????? ?????????????? ???????,outdoor,gree-gmv-x-service-manual-2022-09,Gree GMV X DC Inverter VRF Units Service Manual,GC202209-I,"artifacts/manual-intake/sources/gree/JF00305173, Outlet T1R410A50 & 60HzGMVX Heat Pump GMV Service Manual, A.3.pdf",Chapter 3 Faults / Error Indication,PDF pages 75-76 / manual pages 73-74,Chapter 3 Faults / Error Indication / Outdoor P9 / PDF pages 75-76 / manual pages 73-74,high,yes,data/equipment-diagnostics/error-knowledge/gree/gmv-mini/outdoor/p9.json;data/equipment-diagnostics/error-knowledge/gree/gmv6/outdoor/p9.json,GMV6;GMV Mini,ready-for-import,GMV X service manual GC202209-I confirms this code and category; separate GMV X runtime card created.
